"","Sequence_ID","Cluster"
"10703","JX483881_0A_Rev_69129","8801"
"10704","MN988505_0A_Rev_96270","8801"
"10705","JX483881_0A_Rev_43524","8802"
"10706","MN988547_0A_Rev_71722","8802"
"10707","JX483881_0A_Rev_20504","8803"
"10708","JX483881_0A_Fwd_28258","8804"
"10709","JX483881_0A_Rev_109296","8805"
"10710","JX483881_0A_Rev_93770","8806"
"10711","JX483881_0A_Fwd_88815","8807"
"10712","JX483881_0A_Rev_14140","8808"
"10713","JX483881_0A_Rev_61558","8809"
"10714","JX483881_0A_Rev_75514","8810"
"10715","JX483881_0A_Fwd_113572","8811"
"10716","JX483881_0A_Rev_9268","8812"
"10717","JX483881_0A_Rev_11545","8813"
"10718","JX483881_0A_Rev_83797","8814"
"10719","JX483881_0A_Fwd_109927","8815"
"10720","MN988506_0A_Fwd_20813","8815"
"10721","JX483881_0A_Rev_94493","8816"
"10722","JX483881_0A_Rev_96223","8817"
"10723","MN988505_0A_Rev_7639","8817"
"10724","JX483881_0A_Rev_85318","8818"
"10725","JX483881_0A_Fwd_44755","8819"
"10726","JX483881_0A_Fwd_103868","8820"
"10727","JX483881_0A_Rev_73834","8821"
"10728","JX483881_0A_Fwd_52917","8822"
"10729","JX483881_0A_Fwd_46570","8823"
"10730","JX486087_0A_Rev_32775","8824"
"10731","JX486087_0A_Rev_6639","8825"
"10732","JX486087_0A_Rev_32944","8826"
"10733","JX486087_0A_Rev_21259","8827"
"10734","JX486087_0A_Rev_25388","8828"
"10735","JX486087_0A_Fwd_12297","8829"
"10736","JX486087_0A_Rev_21215","8830"
"10737","JX486087_0A_Fwd_15195","8831"
"10738","JX486088_0A_Fwd_31479","8832"
"10739","JX486088_0A_Fwd_66961","8833"
"10740","JX486088_0A_Rev_23215","8834"
"10741","JX486088_0A_Fwd_53418","8835"
"10742","JX486088_0A_Fwd_25124","8836"
"10743","JX495041_0A_Rev_30240","8837"
"10744","JX495041_0A_Rev_26764","8838"
"10745","JX495041_0A_Rev_19680","8839"
"10746","JX495041_0A_Fwd_34886","8840"
"10747","JX495041_0A_Fwd_5869","8841"
"10748","JX495043_0A_Rev_30396","8842"
"10749","JX495043_0A_Rev_37017","8843"
"10750","JX495043_0A_Fwd_3796","8844"
"10751","JX495043_0A_Rev_10666","8845"
"10752","JX507079_0A_Rev_4716","8846"
"10753","JX507079_0A_Rev_43354","8847"
"10754","JX507079_0A_Fwd_52001","8848"
"10755","JX507079_0A_Rev_22311","8849"
"10756","JX507079_0A_Rev_44872","8850"
"10757","JX507079_0A_Fwd_50509","8851"
"10758","JX507079_0A_Rev_51405","8852"
"10759","JX507079_0A_Fwd_5149","8853"
"10760","JX507079_0A_Rev_53077","8854"
"10761","JX536493_0A_Fwd_116029","8855"
"10762","JX536493_0A_Fwd_108139","8856"
"10763","JX536493_0A_Rev_82023","8857"
"10764","OM632671_0A_Rev_110777","8857"
"10765","JX536493_0A_Fwd_68390","8858"
"10766","MW630116_0A_Fwd_1590","8858"
"10767","JX536493_0A_Fwd_57855","8859"
"10768","JX536493_0A_Fwd_155160","8860"
"10769","JX536493_0A_Fwd_35049","8861"
"10770","KF582788_0A_Fwd_98979","8861"
"10771","MT446390_0A_Fwd_99957","8861"
"10772","PQ416618_0A_Fwd_30319","8861"
"10773","JX536493_0A_Rev_106967","8862"
"10774","JX536493_0A_Fwd_107242","8863"
"10775","JX536493_0A_Fwd_164383","8864"
"10776","MZ234025_0A_Fwd_112302","8864"
"10777","JX536493_0A_Fwd_44994","8865"
"10778","KM190144_0A_Fwd_110320","8865"
"10779","MW630116_0A_Fwd_148041","8865"
"10780","JX536493_0A_Rev_73401","8866"
"10781","JX536493_0A_Rev_864","8867"
"10782","JX536493_0A_Rev_132315","8868"
"10783","MN850609_0A_Rev_22329","8868"
"10784","JX536493_0A_Fwd_131542","8869"
"10785","KP869101_0A_Fwd_7354","8869"
"10786","JX536493_0A_Fwd_154873","8870"
"10787","JX536493_0A_Fwd_148195","8871"
"10788","JX536493_0A_Fwd_138939","8872"
"10789","KP869101_0A_Fwd_14790","8872"
"10790","OR544954_0A_Fwd_46785","8872"
"10791","OR544955_0A_Fwd_14034","8872"
"10792","JX536493_0A_Rev_115951","8873"
"10793","JX536493_0A_Rev_81559","8874"
"10794","JX536493_0A_Fwd_161684","8875"
"10795","OR544954_0A_Fwd_69550","8875"
"10796","JX536493_0A_Fwd_142680","8876"
"10797","OQ031495_0A_Fwd_37999","8876"
"10798","JX536493_0A_Rev_132144","8877"
"10799","KP869101_0A_Rev_7956","8877"
"10800","MH359124_0A_Rev_147640","8877"
"10801","JX536493_0A_Rev_114383","8878"
"10802","KP869101_0A_Rev_158669","8878"
"10803","JX556417_0A_Rev_23768","8879"
"10804","JX556418_0A_Fwd_24843","8880"
"10805","JX556418_0A_Fwd_56630","8881"
"10806","JX556418_0A_Fwd_40508","8882"
"10807","JX556418_0A_Rev_39755","8883"
"10808","JX556418_0A_Rev_68920","8884"
"10809","JX556418_0A_Rev_2477","8885"
"10810","JX556418_0A_Rev_58352","8886"
"10811","JX560521_0A_Rev_35735","8887"
"10812","JX560521_0A_Fwd_36445","8888"
"10813","JX560521_0A_Fwd_10689","8889"
"10814","JX560521_0A_Fwd_23898","8890"
"10815","JX560521_0A_Rev_2204","8891"
"10816","JX561091_0A_Rev_102200","8892"
"10817","JX561091_0A_Fwd_60978","8893"
"10818","MK373788_0A_Fwd_57701","8893"
"10819","JX561091_0A_Rev_125756","8894"
"10820","JX561091_0A_Rev_73242","8895"
"10821","KX552041_0A_Rev_71644","8895"
"10822","JX561091_0A_Rev_51398","8896"
"10823","JX561091_0A_Rev_55805","8897"
"10824","MH252123_0A_Rev_35396","8897"
"10825","JX561091_0A_Fwd_54752","8898"
"10826","OR352955_0A_Fwd_144303","8898"
"10827","JX561091_0A_Fwd_66383","8899"
"10828","JX561091_0A_Fwd_142065","8900"
"10829","JX561091_0A_Fwd_130888","8901"
"10830","LR746137_0A_Fwd_121201","8901"
"10831","JX564242_0A_Fwd_21998","8902"
"10832","JX570703_0A_Fwd_17708","8903"
"10833","JX570705_0A_Fwd_11936","8904"
"10834","OR088869_0A_Fwd_11916","8904"
"10835","PP165414_0A_Fwd_11943","8904"
"10836","JX570706_0A_Fwd_11929","8905"
"10837","JX570709_0A_Fwd_17660","8906"
"10838","KJ578791_0A_Fwd_17655","8906"
"10839","KR337654_0A_Fwd_17707","8906"
"10840","JX570712_0A_Fwd_24371","8907"
"10841","JX658790_0A_Rev_28794","8908"
"10842","JX676771_0A_Fwd_32158","8909"
"10843","JX676771_0A_Rev_23477","8910"
"10844","JX676771_0A_Fwd_23896","8911"
"10845","JX676771_0A_Rev_4355","8912"
"10846","JX846612_0A_Fwd_2088","8913"
"10847","JX863101_0A_Rev_23838","8914"
"10848","JX863101_0A_Fwd_41704","8915"
"10849","JX863101_0A_Rev_24694","8916"
"10850","JX863101_0A_Fwd_33310","8917"
"10851","JX863101_0A_Fwd_25401","8918"
"10852","JX863101_0A_Fwd_39654","8919"
"10853","MG845684_0A_Fwd_39232","8919"
"10854","JX863101_0A_Rev_19071","8920"
"10855","JX863101_0A_Rev_7148","8921"
"10856","JX863101_0A_Rev_28462","8922"
"10857","JX865427_0A_Fwd_6056","8923"
"10858","LN881730_0A_Fwd_33313","8923"
"10859","JX865427_0A_Rev_21042","8924"
"10860","KX534335_0A_Rev_9670","8924"
"10861","OK310513_0A_Rev_37797","8924"
"10862","JX865427_0A_Fwd_22227","8925"
"10863","MN850629_0A_Fwd_13104","8925"
"10864","JX865427_0A_Rev_3084","8926"
"10865","JX865427_0A_Rev_2723","8927"
"10866","MN850650_0A_Rev_6053","8927"
"10867","MZ234029_0A_Rev_13596","8927"
"10868","OR756193_0A_Rev_27411","8927"
"10869","JX865427_0A_Rev_1420","8928"
"10870","JX865427_0A_Fwd_919","8929"
"10871","JX866719_0A_Rev_21337","8930"
"10872","PQ179271_0A_Rev_11222","8930"
"10873","JX866719_0A_Fwd_34643","8931"
"10874","JX866719_0A_Fwd_38205","8932"
"10875","JX866719_0A_Fwd_45857","8933"
"10876","JX866719_0A_Fwd_47924","8934"
"10877","JX866719_0A_Fwd_6470","8935"
"10878","PQ569648_0A_Fwd_11139","8935"
"10879","JX866719_0A_Fwd_13255","8936"
"10880","JX866719_0A_Fwd_36587","8937"
"10881","JX866719_0A_Rev_32603","8938"
"10882","JX866719_0A_Rev_17144","8939"
"10883","JX866719_0A_Rev_44269","8940"
"10884","JX866719_0A_Rev_45849","8941"
"10885","JX866719_0A_Fwd_14516","8942"
"10886","JX867715_0A_Fwd_56312","8943"
"10887","MG976803_0A_Fwd_47187","8943"
"10888","JX867715_0A_Rev_52861","8944"
"10889","JX872508_0A_Rev_13235","8945"
"10890","JX872508_0A_Rev_11290","8946"
"10891","MG966531_0A_Rev_12331","8946"
"10892","OY757061_0A_Rev_14938","8946"
"10893","JX872508_0A_Rev_14976","8947"
"10894","JX872508_0A_Rev_30922","8948"
"10895","JX872508_0A_Rev_25423","8949"
"10896","JX872508_0A_Rev_11806","8950"
"10897","JX875065_0A_Rev_124537","8951"
"10898","JX875065_0A_Rev_132282","8952"
"10899","JX878496_0A_Fwd_61068","8953"
"10900","JX878496_0A_Rev_5258","8954"
"10901","JX878496_0A_Fwd_111150","8955"
"10902","JX878496_0A_Fwd_76923","8956"
"10903","JX878496_0A_Rev_38318","8957"
"10904","JX878496_0A_Fwd_47272","8958"
"10905","JX878496_0A_Fwd_136082","8959"
"10906","JX878496_0A_Rev_23923","8960"
"10907","MH929319_0A_Rev_24597","8960"
"10908","PP869623_0A_Rev_1300","8960"
"10909","JX878496_0A_Fwd_150579","8961"
"10910","JX878496_0A_Fwd_7597","8962"
"10911","JX878496_0A_Rev_110930","8963"
"10912","JX878496_0A_Rev_99787","8964"
"10913","KX452697_0A_Rev_84743","8964"
"10914","MH929319_0A_Rev_102254","8964"
"10915","JX878496_0A_Fwd_9793","8965"
"10916","JX878496_0A_Rev_101246","8966"
"10917","JX878496_0A_Rev_94388","8967"
"10918","JX878496_0A_Rev_46505","8968"
"10919","JX878496_0A_Rev_130818","8969"
"10920","JX879087_0A_Rev_3106","8970"
"10921","JX879087_0A_Rev_3187","8971"
"10922","JX879087_0A_Rev_3019","8972"
"10923","JX879087_0A_Fwd_4216","8973"
"10924","JX880034_0A_Fwd_52010","8974"
"10925","PP989839_0A_Fwd_61852","8974"
"10926","JX880034_0A_Rev_10694","8975"
"10927","MH733496_0A_Rev_42123","8975"
"10928","PP989839_0A_Rev_21127","8975"
"10929","JX880034_0A_Fwd_67692","8976"
"10930","OM982646_0A_Fwd_33416","8976"
"10931","JX880034_0A_Fwd_56128","8977"
"10932","JX880034_0A_Rev_34364","8978"
"10933","KJ135004_0A_Rev_43739","8978"
"10934","MH733496_0A_Rev_66004","8978"
"10935","JX880034_0A_Fwd_36022","8979"
"10936","MH358458_0A_Fwd_34341","8979"
"10937","ON922919_0A_Fwd_52480","8979"
"10938","JX880034_0A_Fwd_35037","8980"
"10939","MH358458_0A_Fwd_33356","8980"
"10940","OM982646_0A_Fwd_897","8980"
"10941","OR067834_0A_Fwd_43583","8980"
"10942","JX880072_0A_Fwd_2059","8981"
"10943","JX880072_0A_Rev_3820","8982"
"10944","JX880072_0A_Rev_5866","8983"
"10945","JX887877_0A_Fwd_28344","8984"
"10946","JX887877_0A_Fwd_19586","8985"
"10947","JX887877_0A_Fwd_6301","8986"
"10948","JX889246_0A_Rev_29088","8987"
"10949","JX889246_0A_Rev_9394","8988"
"10950","JX889246_0A_Rev_3935","8989"
"10951","KT186228_0A_Rev_3994","8989"
"10952","JX889246_0A_Rev_16667","8990"
"10953","OQ672742_0A_Rev_17599","8990"
"10954","OQ672749_0A_Rev_14887","8990"
"10955","JX889246_0A_Rev_30350","8991"
"10956","JX889246_0A_Rev_17183","8992"
"10957","KT186228_0A_Rev_15526","8992"
"10958","MN204498_0A_Rev_15495","8992"
"10959","OQ672751_0A_Rev_14801","8992"
"10960","JX889246_0A_Fwd_45534","8993"
"10961","JX899358_0A_Rev_26603","8994"
"10962","JX899358_0A_Rev_50593","8995"
"10963","JX899358_0A_Fwd_24950","8996"
"10964","JX901189_0A_Fwd_12387","8997"
"10965","JX901189_0A_Rev_27629","8998"
"10966","JX912252_0A_Fwd_11444","8999"
"10967","JX912252_0A_Rev_25608","9000"
"10968","KU194205_0A_Rev_21604","9000"
"10969","MH285980_0A_Rev_11388","9000"
"10970","JX976549_0A_Fwd_6248","9001"
"10971","JX976549_0A_Rev_21327","9002"
"10972","JX976549_0A_Rev_33335","9003"
"10973","JX997978_0A_Fwd_29052","9004"
"10974","KC013021_0A_Fwd_24067","9005"
"10975","KC013022_0A_Rev_25588","9006"
"10976","KC013023_0A_Fwd_24848","9007"
"10977","KC013025_0A_Rev_28056","9008"
"10978","KC013026_0A_Fwd_6500","9009"
"10979","KC013028_0A_Fwd_6529","9009"
"10980","KM262192_0A_Fwd_7388","9009"
"10981","KC013026_0A_Fwd_23896","9010"
"10982","KC013027_0A_Rev_25918","9011"
"10983","KC013027_0A_Rev_11578","9012"
"10984","KC013028_0A_Rev_11611","9013"
"10985","KC013028_0A_Rev_7849","9014"
"10986","KC107834_0A_Rev_7872","9015"
"10987","KC107834_0A_Rev_11770","9016"
"10988","KC107834_0A_Rev_8825","9017"
"10989","MW882933_0A_Rev_8772","9017"
"10990","KC107834_0A_Rev_32362","9018"
"10991","KC107834_0A_Fwd_12247","9019"
"10992","KC107834_0A_Fwd_5251","9020"
"10993","KC107834_0A_Rev_26585","9021"
"10994","OP819285_0A_Rev_40538","9021"
"10995","KC109329_0A_Rev_7404","9022"
"10996","KC131129_0A_Fwd_224263","9023"
"10997","KC131129_0A_Rev_122248","9024"
"10998","KT919973_0A_Rev_109933","9024"
"10999","KC131129_0A_Fwd_97674","9025"
"11000","KT919973_0A_Fwd_84794","9025"
"11001","KC131129_0A_Rev_151857","9026"
"11002","KC131129_0A_Fwd_106374","9027"
"11003","KC131129_0A_Fwd_220684","9028"
"11004","KC131129_0A_Fwd_69734","9029"
"11005","KC131129_0A_Fwd_154489","9030"
"11006","KC131129_0A_Rev_126359","9031"
"11007","KC131129_0A_Fwd_65660","9032"
"11008","KC131129_0A_Fwd_160250","9033"
"11009","KC131129_0A_Fwd_56990","9034"
"11010","KC131129_0A_Rev_181597","9035"
"11011","KC131129_0A_Rev_151214","9036"
"11012","KC131129_0A_Fwd_236371","9037"
"11013","KC131129_0A_Fwd_37583","9038"
"11014","KC131129_0A_Fwd_54014","9039"
"11015","KC131129_0A_Fwd_52608","9040"
"11016","KC131129_0A_Rev_232451","9041"
"11017","KC131129_0A_Fwd_58919","9042"
"11018","KC131129_0A_Rev_99185","9043"
"11019","KC131129_0A_Rev_143055","9044"
"11020","KC131129_0A_Fwd_81974","9045"
"11021","KC131129_0A_Fwd_162872","9046"
"11022","KT919973_0A_Fwd_150569","9046"
"11023","KC131129_0A_Fwd_242884","9047"
"11024","KC131129_0A_Fwd_245642","9048"
"11025","KC131129_0A_Fwd_186969","9049"
"11026","KC131129_0A_Fwd_70647","9050"
"11027","KC131129_0A_Fwd_185929","9051"
"11028","KC131129_0A_Rev_117000","9052"
"11029","KC131129_0A_Fwd_19949","9053"
"11030","KC131129_0A_Fwd_19181","9054"
"11031","KC131129_0A_Rev_230432","9055"
"11032","KC131129_0A_Fwd_183566","9056"
"11033","KC131129_0A_Rev_15137","9057"
"11034","KC131129_0A_Fwd_167558","9058"
"11035","KC131129_0A_Fwd_16146","9059"
"11036","KT919972_0A_Fwd_190406","9059"
"11037","KC131129_0A_Rev_217036","9060"
"11038","KC131129_0A_Rev_207482","9061"
"11039","KC131130_0A_Rev_53675","9062"
"11040","KC131130_0A_Fwd_83889","9063"
"11041","KC131130_0A_Rev_162041","9064"
"11042","KC131130_0A_Fwd_88382","9065"
"11043","KC131130_0A_Fwd_169453","9066"
"11044","KC131130_0A_Fwd_20281","9067"
"11045","MN562221_0A_Fwd_161787","9067"
"11046","KC131130_0A_Rev_60335","9068"
"11047","KC131130_0A_Fwd_71342","9069"
"11048","KC131130_0A_Rev_22414","9070"
"11049","KC131130_0A_Fwd_81206","9071"
"11050","KC131130_0A_Fwd_59866","9072"
"11051","KC131130_0A_Rev_184428","9073"
"11052","KC131130_0A_Fwd_42672","9074"
"11053","KC131130_0A_Fwd_186212","9075"
"11054","KC131130_0A_Rev_25714","9076"
"11055","KC131130_0A_Rev_145234","9077"
"11056","KC131130_0A_Fwd_177502","9078"
"11057","KC131130_0A_Rev_22846","9079"
"11058","KC131130_0A_Rev_176426","9080"
"11059","KC131130_0A_Fwd_233768","9081"
"11060","KC131130_0A_Rev_81152","9082"
"11061","KC131130_0A_Fwd_20889","9083"
"11062","KC131130_0A_Fwd_117149","9084"
"11063","KC131130_0A_Rev_99656","9085"
"11064","KC131130_0A_Rev_74874","9086"
"11065","KC131130_0A_Rev_105754","9087"
"11066","KC131130_0A_Rev_235041","9088"
"11067","KC131130_0A_Rev_46791","9089"
"11068","KC131130_0A_Rev_102858","9090"
"11069","KC139511_0A_Fwd_6096","9091"
"11070","KF562864_0A_Fwd_7850","9091"
"11071","KM272358_0A_Fwd_9230","9091"
"11072","KC139511_0A_Rev_29665","9092"
"11073","KC139512_0A_Fwd_32125","9093"
"11074","KC139515_0A_Fwd_31882","9093"
"11075","KM366098_0A_Fwd_33174","9093"
"11076","KC139512_0A_Rev_24740","9094"
"11077","KC677662_0A_Rev_24429","9094"
"11078","KC139512_0A_Rev_6477","9095"
"11079","KC139515_0A_Rev_6516","9095"
"11080","KC139512_0A_Fwd_15991","9096"
"11081","KC139514_0A_Fwd_56722","9097"
"11082","KC139514_0A_Fwd_56013","9098"
"11083","KC139514_0A_Rev_11694","9099"
"11084","KC139514_0A_Rev_53697","9100"
"11085","KC139514_0A_Rev_49011","9101"
"11086","KC139514_0A_Fwd_24079","9102"
"11087","KR296691_0A_Fwd_24071","9102"
"11088","KC139514_0A_Fwd_15640","9103"
"11089","KC139515_0A_Rev_38978","9104"
"11090","KC139516_0A_Rev_5558","9105"
"11091","KC139516_0A_Rev_30478","9106"
"11092","KC139516_0A_Rev_26714","9107"
"11093","KC139516_0A_Fwd_41068","9108"
"11094","KC139516_0A_Fwd_20353","9109"
"11095","KC139516_0A_Rev_33907","9110"
"11096","KC139516_0A_Rev_2468","9111"
"11097","KC139517_0A_Fwd_18803","9112"
"11098","KC139517_0A_Fwd_49339","9113"
"11099","KC139517_0A_Rev_28379","9114"
"11100","KC139518_0A_Fwd_25072","9115"
"11101","KC139518_0A_Rev_10289","9116"
"11102","KC139518_0A_Rev_31293","9117"
"11103","MF158037_0A_Rev_31535","9117"
"11104","KC139518_0A_Rev_4947","9118"
"11105","KC139518_0A_Rev_19083","9119"
"11106","KC139518_0A_Fwd_20619","9120"
"11107","KC139518_0A_Rev_19538","9121"
"11108","KC139518_0A_Rev_16483","9122"
"11109","MH424444_0A_Rev_39687","9122"
"11110","KC139521_0A_Fwd_12425","9123"
"11111","KC171646_0A_Rev_38676","9124"
"11112","KC171646_0A_Fwd_22180","9125"
"11113","KC171646_0A_Rev_25071","9126"
"11114","KC171646_0A_Fwd_26220","9127"
"11115","KC171646_0A_Fwd_10890","9128"
"11116","KC172839_0A_Rev_24282","9129"
"11117","KC182542_0A_Fwd_8667","9130"
"11118","KC182546_0A_Rev_7597","9131"
"11119","KC206276_0A_Fwd_63789","9132"
"11120","KC206276_0A_Rev_6129","9133"
"11121","KC262634_0A_Fwd_5752","9134"
"11122","KC262634_0A_Fwd_20777","9135"
"11123","KC262634_0A_Fwd_2641","9136"
"11124","KC295538_0A_Rev_315117","9137"
"11125","KC295538_0A_Fwd_287183","9138"
"11126","KC295538_0A_Rev_26562","9139"
"11127","KC295538_0A_Rev_95553","9140"
"11128","KC295538_0A_Rev_321064","9141"
"11129","KC295538_0A_Rev_208523","9142"
"11130","KC295538_0A_Rev_112014","9143"
"11131","KC295538_0A_Rev_329027","9144"
"11132","KC295538_0A_Rev_92979","9145"
"11133","MH494197_0A_Rev_72749","9145"
"11134","KC295538_0A_Rev_115028","9146"
"11135","MH494197_0A_Rev_94738","9146"
"11136","KC295538_0A_Rev_175692","9147"
"11137","MH383160_0A_Rev_238535","9147"
"11138","MK817115_0A_Rev_20667","9147"
"11139","KC295538_0A_Rev_97257","9148"
"11140","KC295538_0A_Rev_54628","9149"
"11141","KC295538_0A_Fwd_48328","9150"
"11142","KC295538_0A_Fwd_208814","9151"
"11143","MT446416_0A_Fwd_161030","9151"
"11144","KC295538_0A_Fwd_74707","9152"
"11145","KC295538_0A_Rev_266027","9153"
"11146","KC310802_0A_Rev_4549","9154"
"11147","KC310802_0A_Rev_2139","9155"
"11148","KC310802_0A_Fwd_41123","9156"
"11149","KC310802_0A_Fwd_10161","9157"
"11150","KC310802_0A_Rev_35413","9158"
"11151","KC310802_0A_Rev_33257","9159"
"11152","KC310802_0A_Rev_28231","9160"
"11153","KC310804_0A_Fwd_12013","9161"
"11154","KC310804_0A_Fwd_4494","9162"
"11155","KC310804_0A_Rev_42740","9163"
"11156","KC310805_0A_Rev_38573","9164"
"11157","KC310805_0A_Fwd_37803","9165"
"11158","KC310805_0A_Rev_16210","9166"
"11159","KC310805_0A_Rev_39923","9167"
"11160","KC310805_0A_Rev_42303","9168"
"11161","KC310805_0A_Rev_37969","9169"
"11162","KC310805_0A_Rev_14092","9170"
"11163","KC310805_0A_Rev_17372","9171"
"11164","KC310805_0A_Fwd_38523","9172"
"11165","KC310805_0A_Fwd_6106","9173"
"11166","KC310806_0A_Rev_3252","9174"
"11167","KC310806_0A_Rev_6201","9175"
"11168","KC310806_0A_Rev_1151","9176"
"11169","KC310806_0A_Fwd_21376","9177"
"11170","KC310806_0A_Rev_11899","9178"
"11171","KC310806_0A_Rev_9420","9179"
"11172","KC310806_0A_Rev_14846","9180"
"11173","KC310806_0A_Rev_1808","9181"
"11174","KC310806_0A_Rev_12478","9182"
"11175","KC311669_0A_Fwd_5211","9183"
"11176","PP841132_0A_Fwd_3980","9183"
"11177","KC330679_0A_Rev_19478","9184"
"11178","KC330679_0A_Rev_35236","9185"
"11179","KC330679_0A_Fwd_37234","9186"
"11180","KU836751_0A_Fwd_37547","9186"
"11181","KC330679_0A_Fwd_40800","9187"
"11182","KC330681_0A_Fwd_41405","9187"
"11183","KC330679_0A_Rev_15470","9188"
"11184","KC330679_0A_Fwd_21175","9189"
"11185","KC330680_0A_Fwd_46874","9190"
"11186","KC330680_0A_Fwd_11933","9191"
"11187","KC330680_0A_Rev_1977","9192"
"11188","KC330680_0A_Rev_15405","9193"
"11189","KC330681_0A_Fwd_37523","9194"
"11190","KC330683_0A_Rev_28632","9195"
"11191","KC330683_0A_Fwd_31166","9196"
"11192","KC348598_0A_Fwd_21430","9197"
"11193","KC348598_0A_Fwd_32904","9198"
"11194","KC348598_0A_Fwd_5417","9199"
"11195","KC348598_0A_Rev_4782","9200"
"11196","KC348598_0A_Rev_17544","9201"
"11197","KC348598_0A_Rev_18545","9202"
"11198","KC348598_0A_Rev_19593","9203"
"11199","KC348598_0A_Fwd_13102","9204"
"11200","KC348599_0A_Fwd_35798","9205"
"11201","KC348599_0A_Rev_5412","9206"
"11202","KC348599_0A_Fwd_41979","9207"
"11203","KC348599_0A_Rev_2794","9208"
"11204","KC348599_0A_Rev_18787","9209"
"11205","KC348599_0A_Rev_11708","9210"
"11206","KC348599_0A_Fwd_29963","9211"
"11207","KC348599_0A_Rev_15005","9212"
"11208","KC348599_0A_Rev_23529","9213"
"11209","KC348600_0A_Rev_18693","9214"
"11210","KC348600_0A_Rev_17097","9215"
"11211","KC348600_0A_Fwd_3776","9216"
"11212","KC348600_0A_Fwd_10324","9217"
"11213","KC348600_0A_Rev_17923","9218"
"11214","KC348600_0A_Rev_33265","9219"
"11215","KC348600_0A_Rev_13668","9220"
"11216","KC348600_0A_Rev_9372","9221"
"11217","KC348601_0A_Fwd_7024","9222"
"11218","PQ720432_0A_Fwd_21259","9222"
"11219","KC348601_0A_Rev_6590","9223"
"11220","PQ720432_0A_Rev_20825","9223"
"11221","KC348601_0A_Rev_6302","9224"
"11222","KC348601_0A_Rev_16877","9225"
"11223","KC348601_0A_Fwd_6772","9226"
"11224","KC348601_0A_Rev_35760","9227"
"11225","KC348601_0A_Fwd_35198","9228"
"11226","KC348601_0A_Rev_31056","9229"
"11227","KC348601_0A_Rev_30021","9230"
"11228","KC348602_0A_Rev_4627","9231"
"11229","KC348602_0A_Rev_28594","9232"
"11230","KC348602_0A_Rev_27515","9233"
"11231","KC348602_0A_Rev_31548","9234"
"11232","KC348603_0A_Fwd_18835","9235"
"11233","KC348603_0A_Fwd_24068","9236"
"11234","KC348603_0A_Rev_18146","9237"
"11235","KC348603_0A_Rev_42082","9238"
"11236","KC348603_0A_Fwd_44428","9239"
"11237","KC348603_0A_Fwd_48095","9240"
"11238","KC348603_0A_Fwd_32228","9241"
"11239","KC348604_0A_Fwd_124","9242"
"11240","KC348604_0A_Fwd_28089","9243"
"11241","KC348604_0A_Fwd_19494","9244"
"11242","MK448987_0A_Fwd_25163","9244"
"11243","KC348604_0A_Rev_686","9245"
"11244","KC348604_0A_Fwd_28377","9246"
"11245","KC348604_0A_Fwd_35150","9247"
"11246","MK448804_0A_Fwd_30729","9247"
"11247","KC348604_0A_Fwd_23342","9248"
"11248","KC348604_0A_Rev_15182","9249"
"11249","KC348604_0A_Rev_30633","9250"
"11250","KC348604_0A_Fwd_18757","9251"
"11251","KC413987_0A_Rev_10755","9252"
"11252","KC413987_0A_Rev_12641","9253"
"11253","KC413987_0A_Fwd_18868","9254"
"11254","KC413988_0A_Fwd_5658","9255"
"11255","KC430106_0A_Fwd_145843","9256"
"11256","KC430106_0A_Rev_19817","9257"
"11257","KC430106_0A_Rev_71031","9258"
"11258","KC430106_0A_Fwd_117443","9259"
"11259","KC430106_0A_Fwd_56998","9260"
"11260","KC430106_0A_Rev_120425","9261"
"11261","KC430106_0A_Rev_153111","9262"
"11262","KC438282_0A_Rev_39897","9263"
"11263","KC438282_0A_Fwd_26731","9264"
"11264","KC438282_0A_Rev_43700","9265"
"11265","KC438282_0A_Fwd_46181","9266"
"11266","KC460990_0A_Rev_32528","9267"
"11267","KC460990_0A_Rev_31411","9268"
"11268","KC460990_0A_Fwd_25255","9269"
"11269","KC460990_0A_Rev_20945","9270"
"11270","KC460990_0A_Rev_33907","9271"
"11271","KC460990_0A_Fwd_24746","9272"
"11272","KC462197_0A_Fwd_9864","9273"
"11273","KC462197_0A_Fwd_2975","9274"
"11274","KC462197_0A_Fwd_1707","9275"
"11275","KC462197_0A_Fwd_29290","9276"
"11276","KC462197_0A_Fwd_9515","9277"
"11277","KC462197_0A_Rev_813","9278"
"11278","KC462197_0A_Fwd_24670","9279"
"11279","KC462197_0A_Fwd_12762","9280"
"11280","KC462197_0A_Rev_11407","9281"
"11281","KC462197_0A_Fwd_25060","9282"
"11282","KC465898_0A_Fwd_8100","9283"
"11283","KC465898_0A_Fwd_2389","9284"
"11284","KC481682_0A_Rev_93976","9285"
"11285","KC481682_0A_Rev_52820","9286"
"11286","KC481682_0A_Rev_83822","9287"
"11287","KC481682_0A_Rev_70369","9288"
"11288","KC481682_0A_Fwd_116931","9289"
"11289","MT254578_0A_Fwd_114930","9289"
"11290","KC481682_0A_Fwd_2423","9290"
"11291","KC481682_0A_Fwd_126055","9291"
"11292","KC481682_0A_Rev_101387","9292"
"11293","KC481682_0A_Fwd_159306","9293"
"11294","KC481682_0A_Rev_61826","9294"
"11295","KC481682_0A_Fwd_165573","9295"
"11296","KC481682_0A_Rev_3821","9296"
"11297","KC481682_0A_Rev_139753","9297"
