"","Sequence_ID","Cluster"
"14019","KR053194_0A_Fwd_7812","11954"
"14020","KR053195_0A_Rev_2629","11955"
"14021","KR053195_0A_Rev_15978","11956"
"14022","KR053195_0A_Fwd_38032","11957"
"14023","OQ129412_0A_Fwd_43759","11957"
"14024","KR053195_0A_Fwd_39485","11958"
"14025","KR053195_0A_Fwd_40719","11959"
"14026","KR053195_0A_Rev_13427","11960"
"14027","KR053195_0A_Fwd_19424","11961"
"14028","KR053195_0A_Fwd_23612","11962"
"14029","KR053195_0A_Rev_20614","11963"
"14030","KR053195_0A_Fwd_26449","11964"
"14031","KR053196_0A_Fwd_51339","11965"
"14032","KR053196_0A_Rev_1915","11966"
"14033","MH651167_0A_Rev_1946","11966"
"14034","KR053196_0A_Rev_44901","11967"
"14035","KR053196_0A_Rev_36013","11968"
"14036","KR053196_0A_Fwd_14090","11969"
"14037","KR053196_0A_Fwd_51552","11970"
"14038","KR053196_0A_Rev_32871","11971"
"14039","KR053196_0A_Rev_1534","11972"
"14040","KR053196_0A_Fwd_22237","11973"
"14041","KR053196_0A_Rev_13648","11974"
"14042","KR053197_0A_Rev_6911","11975"
"14043","KR053197_0A_Fwd_10276","11976"
"14044","KR053197_0A_Fwd_13349","11977"
"14045","KR053198_0A_Rev_2516","11978"
"14046","KR053198_0A_Rev_6857","11979"
"14047","KR053199_0A_Fwd_24109","11980"
"14048","KR053199_0A_Rev_17314","11981"
"14049","KR053199_0A_Fwd_11922","11982"
"14050","KR053199_0A_Fwd_25775","11983"
"14051","KR053199_0A_Fwd_8107","11984"
"14052","KR053199_0A_Fwd_12485","11985"
"14053","KR053199_0A_Fwd_15474","11986"
"14054","KR053199_0A_Rev_4245","11987"
"14055","KR053199_0A_Fwd_883","11988"
"14056","KR053200_0A_Fwd_17099","11989"
"14057","KR053200_0A_Rev_29449","11990"
"14058","MK433264_0A_Rev_29785","11990"
"14059","KR053200_0A_Rev_20016","11991"
"14060","KR053200_0A_Fwd_33821","11992"
"14061","KR053200_0A_Rev_53933","11993"
"14062","KR053200_0A_Fwd_53226","11994"
"14063","KR053200_0A_Rev_50786","11995"
"14064","KR053200_0A_Fwd_16795","11996"
"14065","MW314849_0A_Fwd_16722","11996"
"14066","KR053200_0A_Rev_7586","11997"
"14067","OR521074_0A_Rev_7079","11997"
"14068","KR053200_0A_Fwd_23297","11998"
"14069","KR053200_0A_Fwd_35237","11999"
"14070","KR053200_0A_Fwd_33254","12000"
"14071","KR053201_0A_Fwd_53068","12001"
"14072","MK376962_0A_Fwd_59165","12001"
"14073","ON456333_0A_Fwd_59641","12001"
"14074","KR053201_0A_Rev_57072","12002"
"14075","KR053201_0A_Fwd_11043","12003"
"14076","MH536824_0A_Fwd_16781","12003"
"14077","KR053201_0A_Rev_65452","12004"
"14078","KR053201_0A_Rev_6980","12005"
"14079","MF919510_0A_Rev_12454","12005"
"14080","ON456333_0A_Rev_13342","12005"
"14081","KR053201_0A_Fwd_27854","12006"
"14082","KR053201_0A_Fwd_10839","12007"
"14083","KR053201_0A_Rev_24627","12008"
"14084","KR053201_0A_Rev_8973","12009"
"14085","KR053201_0A_Rev_21828","12010"
"14086","MF919510_0A_Rev_27295","12010"
"14087","KR053201_0A_Rev_7340","12011"
"14088","MH536819_0A_Rev_13777","12011"
"14089","MH669007_0A_Rev_11300","12011"
"14090","KR053201_0A_Fwd_41934","12012"
"14091","MF919510_0A_Fwd_47751","12012"
"14092","KR053201_0A_Fwd_12703","12013"
"14093","KR053201_0A_Fwd_34924","12014"
"14094","KR053201_0A_Fwd_52878","12015"
"14095","KR053201_0A_Fwd_19423","12016"
"14096","MF919510_0A_Fwd_24887","12016"
"14097","MK376962_0A_Fwd_25784","12016"
"14098","KR053201_0A_Fwd_35023","12017"
"14099","MH536824_0A_Fwd_40828","12017"
"14100","MT889393_0A_Fwd_41137","12017"
"14101","KR054028_0A_Fwd_304","12018"
"14102","KR054030_0A_Fwd_304","12018"
"14103","KR054029_0A_Rev_36655","12019"
"14104","KR054029_0A_Rev_23517","12020"
"14105","MF768469_0A_Rev_14116","12020"
"14106","KR054030_0A_Rev_9930","12021"
"14107","KR054030_0A_Fwd_21076","12022"
"14108","PP596839_0A_Fwd_51394","12022"
"14109","KR054030_0A_Rev_30558","12023"
"14110","PQ149444_0A_Rev_50769","12023"
"14111","KR054030_0A_Fwd_25566","12024"
"14112","KR054032_0A_Fwd_21400","12025"
"14113","KR054032_0A_Rev_47814","12026"
"14114","KR054032_0A_Fwd_65212","12027"
"14115","KR054032_0A_Rev_39523","12028"
"14116","KR054032_0A_Fwd_35433","12029"
"14117","ON815901_0A_Fwd_20393","12029"
"14118","KR054032_0A_Fwd_40415","12030"
"14119","OQ134474_0A_Fwd_24916","12030"
"14120","KR054033_0A_Rev_53758","12031"
"14121","KR054033_0A_Rev_58854","12032"
"14122","KR054033_0A_Fwd_64920","12033"
"14123","KR054033_0A_Fwd_12645","12034"
"14124","KR054033_0A_Rev_18457","12035"
"14125","KR054033_0A_Fwd_64941","12036"
"14126","MN871454_0A_Fwd_18725","12036"
"14127","KR054033_0A_Rev_60654","12037"
"14128","KR054033_0A_Fwd_41640","12038"
"14129","KY000082_0A_Fwd_51237","12038"
"14130","KR054033_0A_Rev_51867","12039"
"14131","PP596839_0A_Rev_82212","12039"
"14132","KR054033_0A_Fwd_5156","12040"
"14133","KR054033_0A_Rev_64256","12041"
"14134","MT118292_0A_Rev_18035","12041"
"14135","KR054033_0A_Fwd_17434","12042"
"14136","KR054033_0A_Rev_53388","12043"
"14137","KR060090_0A_Fwd_32539","12044"
"14138","KX912252_0A_Fwd_4081","12044"
"14139","KR060090_0A_Rev_18226","12045"
"14140","KR063278_0A_Fwd_52318","12046"
"14141","KR063278_0A_Rev_33866","12047"
"14142","MW534374_0A_Rev_39652","12047"
"14143","KR063278_0A_Fwd_55760","12048"
"14144","KR063278_0A_Fwd_67567","12049"
"14145","KR063279_0A_Rev_30774","12050"
"14146","KR063279_0A_Rev_14473","12051"
"14147","KR063279_0A_Fwd_43795","12052"
"14148","KR063279_0A_Fwd_67856","12053"
"14149","KR063279_0A_Fwd_18523","12054"
"14150","KR063279_0A_Rev_49408","12055"
"14151","KR063279_0A_Rev_26778","12056"
"14152","KR063279_0A_Rev_51760","12057"
"14153","KR063279_0A_Rev_55026","12058"
"14154","KR063279_0A_Rev_44864","12059"
"14155","KR063279_0A_Fwd_51197","12060"
"14156","KR063279_0A_Fwd_4663","12061"
"14157","KR063279_0A_Fwd_64468","12062"
"14158","KR063279_0A_Fwd_35698","12063"
"14159","KR063279_0A_Fwd_282","12064"
"14160","KR063279_0A_Rev_5557","12065"
"14161","KR063279_0A_Fwd_51355","12066"
"14162","KR063280_0A_Rev_6257","12067"
"14163","MK279853_0A_Rev_10123","12067"
"14164","KR063280_0A_Rev_2068","12068"
"14165","KR063280_0A_Rev_57468","12069"
"14166","KR063280_0A_Fwd_82446","12070"
"14167","KR063280_0A_Rev_66073","12071"
"14168","KR063280_0A_Rev_63524","12072"
"14169","KR063280_0A_Rev_14381","12073"
"14170","KR063280_0A_Rev_9780","12074"
"14171","KR063280_0A_Fwd_43885","12075"
"14172","KR063280_0A_Rev_58637","12076"
"14173","KR063280_0A_Rev_82845","12077"
"14174","KR063280_0A_Rev_57770","12078"
"14175","KR063280_0A_Fwd_79117","12079"
"14176","KR063280_0A_Fwd_11182","12080"
"14177","KR063280_0A_Rev_48502","12081"
"14178","KR063280_0A_Rev_21182","12082"
"14179","KR063280_0A_Fwd_20417","12083"
"14180","KR063280_0A_Rev_31462","12084"
"14181","KR063280_0A_Fwd_55006","12085"
"14182","KR063280_0A_Fwd_11221","12086"
"14183","KR063280_0A_Fwd_32117","12087"
"14184","KR063280_0A_Rev_50138","12088"
"14185","KR063280_0A_Fwd_26053","12089"
"14186","KR063280_0A_Fwd_55456","12090"
"14187","KR063280_0A_Fwd_10360","12091"
"14188","KR063280_0A_Fwd_33452","12092"
"14189","KR063281_0A_Fwd_75386","12093"
"14190","KR063281_0A_Rev_17158","12094"
"14191","KR063281_0A_Rev_32851","12095"
"14192","KR063281_0A_Rev_35417","12096"
"14193","KR063281_0A_Rev_34138","12097"
"14194","KR063281_0A_Rev_77796","12098"
"14195","KR063281_0A_Rev_65641","12099"
"14196","KR063281_0A_Rev_70675","12100"
"14197","KR063281_0A_Rev_101481","12101"
"14198","KR063281_0A_Fwd_7982","12102"
"14199","KR063281_0A_Fwd_44478","12103"
"14200","KR063281_0A_Rev_71367","12104"
"14201","KR063281_0A_Fwd_56555","12105"
"14202","KR063281_0A_Fwd_69190","12106"
"14203","KR063281_0A_Fwd_15093","12107"
"14204","KR063281_0A_Rev_37882","12108"
"14205","KR063281_0A_Fwd_74505","12109"
"14206","KR063281_0A_Fwd_23527","12110"
"14207","KR063281_0A_Fwd_63777","12111"
"14208","KR072689_0A_Rev_4685","12112"
"14209","KR072689_0A_Rev_29016","12113"
"14210","KR072689_0A_Fwd_22915","12114"
"14211","KR072689_0A_Rev_2348","12115"
"14212","KR072689_0A_Rev_18607","12116"
"14213","KR072689_0A_Rev_3617","12117"
"14214","KR072689_0A_Rev_35480","12118"
"14215","KR072689_0A_Fwd_7170","12119"
"14216","KR072689_0A_Fwd_9217","12120"
"14217","KR073660_0A_Rev_8407","12121"
"14218","KR073660_0A_Rev_20414","12122"
"14219","ON470611_0A_Rev_9069","12122"
"14220","KR073660_0A_Rev_26257","12123"
"14221","KR073660_0A_Rev_18198","12124"
"14222","KR073660_0A_Rev_26170","12125"
"14223","KR073660_0A_Fwd_19543","12126"
"14224","KR073661_0A_Fwd_1707","12127"
"14225","KR073661_0A_Fwd_14518","12128"
"14226","KR073661_0A_Fwd_2335","12129"
"14227","KR080193_0A_Rev_24278","12130"
"14228","KR080193_0A_Rev_23513","12131"
"14229","MN310541_0A_Rev_22218","12131"
"14230","KR080193_0A_Rev_12601","12132"
"14231","KR080193_0A_Rev_3362","12133"
"14232","KR080193_0A_Rev_11435","12134"
"14233","KR080193_0A_Fwd_49780","12135"
"14234","KR080194_0A_Fwd_54993","12136"
"14235","KR080194_0A_Fwd_44609","12137"
"14236","KR080194_0A_Rev_28234","12138"
"14237","KR080194_0A_Rev_28567","12139"
"14238","KR080194_0A_Fwd_65063","12140"
"14239","KR080194_0A_Rev_4771","12141"
"14240","KR080194_0A_Rev_22427","12142"
"14241","KR080195_0A_Rev_8726","12143"
"14242","KR080195_0A_Fwd_25763","12144"
"14243","KR080195_0A_Fwd_48020","12145"
"14244","KR080197_0A_Rev_30073","12146"
"14245","KR080202_0A_Rev_30573","12146"
"14246","KR080197_0A_Fwd_27725","12147"
"14247","KR080197_0A_Rev_11013","12148"
"14248","KR080197_0A_Rev_37705","12149"
"14249","KR080197_0A_Rev_6967","12150"
"14250","KR080197_0A_Fwd_19721","12151"
"14251","KR080197_0A_Fwd_27913","12152"
"14252","KR080197_0A_Fwd_23607","12153"
"14253","KR080197_0A_Rev_761","12154"
"14254","KR080197_0A_Rev_23117","12155"
"14255","KR080197_0A_Rev_14138","12156"
"14256","MF141540_0A_Rev_14199","12156"
"14257","KR080197_0A_Fwd_28680","12157"
"14258","KR080197_0A_Rev_12677","12158"
"14259","KR080198_0A_Rev_13200","12158"
"14260","KR080197_0A_Fwd_29385","12159"
"14261","KR080198_0A_Rev_7473","12160"
"14262","KR080198_0A_Fwd_13102","12161"
"14263","KR080198_0A_Fwd_20526","12162"
"14264","KR080198_0A_Fwd_18598","12163"
"14265","KR080198_0A_Rev_19229","12164"
"14266","KR080198_0A_Fwd_37989","12165"
"14267","KR080198_0A_Rev_14661","12166"
"14268","KR080198_0A_Rev_42100","12167"
"14269","KR080198_0A_Fwd_14854","12168"
"14270","KR080198_0A_Fwd_34845","12169"
"14271","KR080198_0A_Rev_22545","12170"
"14272","KR080199_0A_Fwd_63785","12171"
"14273","KR080199_0A_Fwd_66464","12172"
"14274","KR080199_0A_Rev_30837","12173"
"14275","KR080199_0A_Rev_340","12174"
"14276","KR080202_0A_Fwd_23526","12175"
"14277","KR080202_0A_Fwd_2235","12176"
"14278","KR080202_0A_Fwd_4381","12177"
"14279","KR080202_0A_Fwd_38438","12178"
"14280","KR080202_0A_Fwd_32083","12179"
"14281","KR080202_0A_Fwd_32322","12180"
"14282","KR080202_0A_Fwd_29180","12181"
"14283","KR080202_0A_Fwd_20053","12182"
"14284","KR091942_0A_Fwd_16719","12183"
"14285","KR091942_0A_Fwd_18473","12184"
"14286","KR091942_0A_Fwd_9520","12185"
"14287","KR091942_0A_Rev_3067","12186"
"14288","KR091942_0A_Fwd_19279","12187"
"14289","KR091952_0A_Rev_28768","12188"
"14290","MT711889_0A_Rev_29188","12188"
"14291","KR093630_0A_Rev_9113","12189"
"14292","KR093631_0A_Rev_30608","12190"
"14293","KR093631_0A_Rev_41680","12191"
"14294","KR093632_0A_Rev_35778","12192"
"14295","KR093633_0A_Rev_23435","12193"
"14296","KR093634_0A_Fwd_4140","12194"
"14297","KR093634_0A_Fwd_6029","12195"
"14298","KR093637_0A_Rev_22228","12196"
"14299","KR093637_0A_Rev_26007","12197"
"14300","KR093637_0A_Fwd_32803","12198"
"14301","KR093637_0A_Fwd_32150","12199"
"14302","KR093638_0A_Rev_15044","12200"
"14303","KR093641_0A_Rev_36617","12201"
"14304","KR093642_0A_Fwd_26474","12202"
"14305","KR093645_0A_Fwd_22302","12203"
"14306","KR093654_0A_Fwd_13288","12204"
"14307","KR136259_0A_Fwd_33379","12205"
"14308","KR149290_0A_Rev_36941","12206"
"14309","KR149291_0A_Rev_37024","12207"
"14310","KR149291_0A_Rev_36683","12208"
"14311","KR153145_0A_Fwd_29167","12209"
"14312","KR153145_0A_Rev_25598","12210"
"14313","KR153145_0A_Rev_10666","12211"
"14314","KR153145_0A_Rev_14847","12212"
"14315","KR233164_0A_Fwd_9577","12213"
"14316","KR233165_0A_Rev_35950","12214"
"14317","KR233165_0A_Fwd_2412","12215"
"14318","KR233165_0A_Rev_122083","12216"
"14319","KR233165_0A_Fwd_84185","12217"
"14320","KR233165_0A_Rev_26420","12218"
"14321","KR233165_0A_Fwd_98298","12219"
"14322","KR233165_0A_Rev_103269","12220"
"14323","KR233165_0A_Fwd_640","12221"
"14324","KR233165_0A_Rev_154903","12222"
"14325","KR233165_0A_Fwd_54108","12223"
"14326","KR262148_0A_Fwd_877","12224"
"14327","KR269718_0A_Fwd_107667","12225"
"14328","KR269718_0A_Fwd_27859","12226"
"14329","KR269718_0A_Fwd_57558","12227"
"14330","LN881728_0A_Fwd_102683","12227"
"14331","KR269719_0A_Fwd_1219","12228"
"14332","KR269719_0A_Fwd_5722","12229"
"14333","KR269719_0A_Fwd_2440","12230"
"14334","MH633484_0A_Fwd_36934","12230"
"14335","KR269719_0A_Fwd_46760","12231"
"14336","MH844531_0A_Fwd_33336","12231"
"14337","KR269719_0A_Fwd_19991","12232"
"14338","LR757892_0A_Fwd_8097","12232"
"14339","MK931445_0A_Fwd_3142","12232"
"14340","MN013078_0A_Fwd_46814","12232"
"14341","MT701592_0A_Fwd_47275","12232"
"14342","KR269719_0A_Fwd_32329","12233"
"14343","KR269720_0A_Fwd_155862","12234"
"14344","KR269720_0A_Fwd_146435","12235"
"14345","KR269720_0A_Fwd_150307","12236"
"14346","LC768492_0A_Fwd_91228","12236"
"14347","KR269720_0A_Rev_156709","12237"
"14348","KR269720_0A_Rev_9548","12238"
"14349","KR269720_0A_Rev_68283","12239"
"14350","MN101226_0A_Rev_24921","12239"
"14351","KR269720_0A_Fwd_161527","12240"
"14352","KR269720_0A_Fwd_161202","12241"
"14353","KR270151_0A_Fwd_2923","12242"
"14354","KX405002_0A_Fwd_19838","12242"
"14355","KY295896_0A_Fwd_29432","12242"
"14356","KR270151_0A_Rev_26259","12243"
"14357","KR270151_0A_Fwd_23670","12244"
"14358","MZ274225_0A_Fwd_31347","12244"
"14359","KR296684_0A_Rev_23101","12245"
"14360","KR296684_0A_Fwd_82418","12246"
"14361","KR296694_0A_Fwd_54840","12246"
"14362","KR296684_0A_Rev_55584","12247"
"14363","KR296684_0A_Fwd_80023","12248"
"14364","KR296684_0A_Fwd_23604","12249"
"14365","KR296684_0A_Fwd_69623","12250"
"14366","KR296684_0A_Fwd_63192","12251"
"14367","KR296684_0A_Rev_41638","12252"
"14368","KR296684_0A_Fwd_65226","12253"
"14369","KR296684_0A_Rev_16642","12254"
"14370","KR296685_0A_Rev_38068","12255"
"14371","KR296685_0A_Rev_30266","12256"
"14372","KR296685_0A_Fwd_42200","12257"
"14373","KR296685_0A_Fwd_44341","12258"
"14374","KR296685_0A_Rev_7644","12259"
"14375","KR296686_0A_Fwd_39766","12260"
"14376","MN340231_0A_Fwd_18162","12260"
"14377","KR296686_0A_Rev_41238","12261"
"14378","KR296686_0A_Rev_13513","12262"
"14379","KR296689_0A_Rev_28601","12263"
"14380","KR296690_0A_Rev_35535","12264"
"14381","OL539443_0A_Rev_31216","12264"
"14382","PP503414_0A_Rev_38981","12264"
"14383","KR296691_0A_Rev_43443","12265"
"14384","KR296692_0A_Fwd_81324","12266"
"14385","KR296692_0A_Fwd_469","12267"
"14386","MT074472_0A_Fwd_136143","12267"
"14387","KR296693_0A_Rev_2054","12268"
"14388","KR296693_0A_Rev_2225","12269"
"14389","KR296693_0A_Fwd_9677","12270"
"14390","KR296693_0A_Rev_3694","12271"
"14391","KR296693_0A_Rev_16910","12272"
"14392","KR296694_0A_Fwd_30897","12273"
"14393","KR296694_0A_Fwd_3994","12274"
"14394","KR296694_0A_Fwd_45533","12275"
"14395","KR296694_0A_Rev_58482","12276"
"14396","KR296695_0A_Rev_61272","12277"
"14397","KR296695_0A_Fwd_53724","12278"
"14398","KR296695_0A_Fwd_25255","12279"
"14399","KR296695_0A_Rev_53875","12280"
"14400","KR296695_0A_Fwd_33972","12281"
"14401","KR296695_0A_Rev_43236","12282"
"14402","KR296695_0A_Rev_23480","12283"
"14403","KR296695_0A_Rev_33219","12284"
"14404","KR296695_0A_Fwd_64309","12285"
"14405","KR296695_0A_Rev_22652","12286"
"14406","KR296695_0A_Fwd_71252","12287"
"14407","KR337644_0A_Rev_19993","12288"
"14408","KR902978_0A_Rev_20114","12288"
"14409","KR337645_0A_Rev_14931","12289"
"14410","KR337645_0A_Fwd_17654","12290"
"14411","MG820634_0A_Fwd_17667","12290"
"14412","KR337646_0A_Rev_16935","12291"
"14413","KR422352_0A_Fwd_3408","12292"
"14414","KR422352_0A_Fwd_8632","12293"
"14415","KR422353_0A_Fwd_89753","12294"
"14416","KR422353_0A_Fwd_11618","12295"
"14417","KR422353_0A_Fwd_57095","12296"
"14418","KR422353_0A_Fwd_18159","12297"
"14419","KY114934_0A_Fwd_104555","12297"
"14420","MF001363_0A_Fwd_106843","12297"
"14421","MH370375_0A_Fwd_97265","12297"
"14422","MT074454_0A_Fwd_105607","12297"
"14423","KR422353_0A_Rev_17991","12298"
"14424","KR422353_0A_Fwd_73529","12299"
"14425","KR422353_0A_Fwd_57020","12300"
"14426","KR422353_0A_Rev_63453","12301"
"14427","KR422353_0A_Fwd_89723","12302"
"14428","LC788705_0A_Fwd_68454","12302"
"14429","MF001363_0A_Fwd_66220","12302"
"14430","MZ501103_0A_Fwd_54314","12302"
"14431","KR534323_0A_Fwd_9022","12303"
"14432","KR534323_0A_Fwd_28021","12304"
"14433","KR534323_0A_Rev_26552","12305"
"14434","KR534323_0A_Fwd_102231","12306"
"14435","KR534323_0A_Rev_100452","12307"
"14436","KR537871_0A_Rev_32154","12308"
"14437","KR537871_0A_Fwd_13785","12309"
"14438","OP712466_0A_Fwd_14327","12309"
"14439","KR537871_0A_Rev_17204","12310"
"14440","KR537871_0A_Rev_31392","12311"
"14441","KR537872_0A_Rev_17196","12312"
"14442","PQ268316_0A_Rev_24822","12312"
"14443","KR537872_0A_Fwd_42286","12313"
"14444","KR537872_0A_Rev_35053","12314"
"14445","KR560069_0A_Rev_100268","12315"
"14446","KR560069_0A_Rev_87899","12316"
"14447","KR560069_0A_Rev_80802","12317"
"14448","KR560069_0A_Rev_83384","12318"
"14449","KR560069_0A_Rev_82278","12319"
"14450","KR560069_0A_Rev_68247","12320"
"14451","KR560069_0A_Fwd_108980","12321"
"14452","KR560069_0A_Fwd_99432","12322"
"14453","KR560069_0A_Rev_74460","12323"
"14454","KR560069_0A_Fwd_8402","12324"
"14455","KR560069_0A_Rev_66473","12325"
"14456","KR560069_0A_Rev_105140","12326"
"14457","KR560069_0A_Fwd_101364","12327"
"14458","KR560069_0A_Rev_66073","12328"
"14459","KR560069_0A_Fwd_99360","12329"
"14460","KR560069_0A_Rev_40913","12330"
"14461","MZ042490_0A_Rev_43845","12330"
"14462","KR560069_0A_Rev_73257","12331"
"14463","KR560069_0A_Fwd_134333","12332"
"14464","KR560069_0A_Fwd_148847","12333"
"14465","MN095772_0A_Fwd_67666","12333"
"14466","KR560069_0A_Rev_29286","12334"
"14467","KR560069_0A_Fwd_30269","12335"
"14468","KR560069_0A_Rev_98451","12336"
"14469","KR560069_0A_Rev_49660","12337"
"14470","KR560069_0A_Rev_149393","12338"
"14471","KR560069_0A_Fwd_109572","12339"
"14472","KR560069_0A_Fwd_38467","12340"
"14473","KR560069_0A_Rev_105866","12341"
"14474","KR560069_0A_Rev_105557","12342"
"14475","KR560069_0A_Rev_24928","12343"
"14476","KR560069_0A_Fwd_128872","12344"
"14477","KR560069_0A_Rev_106370","12345"
"14478","MN095772_0A_Rev_25417","12345"
"14479","KR560069_0A_Fwd_83520","12346"
"14480","KR560069_0A_Fwd_157918","12347"
"14481","MN098328_0A_Fwd_76731","12347"
"14482","KR560069_0A_Fwd_152655","12348"
"14483","KR560069_0A_Rev_16596","12349"
"14484","KR560069_0A_Rev_107916","12350"
"14485","KR560069_0A_Rev_133672","12351"
"14486","MN095772_0A_Rev_52539","12351"
"14487","KR560069_0A_Rev_136205","12352"
"14488","KR560069_0A_Rev_108333","12353"
"14489","KR560069_0A_Fwd_30857","12354"
"14490","KR560069_0A_Rev_156492","12355"
"14491","KR560069_0A_Rev_98331","12356"
"14492","KR560069_0A_Fwd_136086","12357"
"14493","KR560069_0A_Rev_127015","12358"
"14494","MN095772_0A_Rev_45878","12358"
"14495","KR560069_0A_Rev_127096","12359"
"14496","OL702939_0A_Rev_101293","12359"
"14497","KR560069_0A_Rev_158637","12360"
"14498","KR560069_0A_Fwd_36957","12361"
"14499","KR560069_0A_Fwd_47051","12362"
"14500","KR560069_0A_Fwd_15410","12363"
"14501","KR604693_0A_Rev_9695","12364"
"14502","KR604693_0A_Rev_8487","12365"
"14503","KR604693_0A_Rev_8151","12366"
"14504","KR698074_0A_Rev_108041","12367"
"14505","KR698074_0A_Rev_20689","12368"
"14506","KR698074_0A_Rev_105262","12369"
"14507","OQ420740_0A_Rev_53847","12369"
"14508","OV101294_0A_Rev_46896","12369"
"14509","KR698074_0A_Fwd_130958","12370"
"14510","KR698074_0A_Rev_11765","12371"
"14511","LC739540_0A_Rev_131544","12371"
"14512","KR698074_0A_Rev_12911","12372"
"14513","LC739540_0A_Rev_132690","12372"
"14514","KR698074_0A_Rev_75720","12373"
"14515","MZ501061_0A_Rev_128753","12373"
"14516","KR698074_0A_Rev_33011","12374"
"14517","KR698074_0A_Rev_48333","12375"
"14518","KR698074_0A_Rev_96688","12376"
"14519","KR698074_0A_Rev_54699","12377"
"14520","MH752840_0A_Rev_19706","12377"
"14521","KR698074_0A_Rev_14266","12378"
"14522","MG065662_0A_Rev_66493","12378"
"14523","KR698074_0A_Rev_41284","12379"
"14524","KR816341_0A_Rev_24036","12380"
"14525","KR816341_0A_Rev_831","12381"
"14526","KR816341_0A_Fwd_10962","12382"
"14527","KR824843_0A_Fwd_49862","12383"
"14528","KR869820_0A_Rev_102319","12384"
"14529","KR869820_0A_Rev_138056","12385"
"14530","KR869820_0A_Fwd_33219","12386"
"14531","KR869820_0A_Rev_162993","12387"
"14532","KR869820_0A_Rev_119147","12388"
"14533","KR869820_0A_Rev_177062","12389"
"14534","KR869820_0A_Rev_62451","12390"
"14535","KR869820_0A_Rev_87404","12391"
"14536","KR869820_0A_Fwd_37315","12392"
"14537","KR869820_0A_Rev_76896","12393"
"14538","MW767161_0A_Rev_160870","12393"
"14539","KR869820_0A_Fwd_162491","12394"
"14540","KR869820_0A_Rev_110618","12395"
"14541","KR869820_0A_Fwd_129221","12396"
"14542","KR869820_0A_Fwd_111214","12397"
"14543","KR869820_0A_Fwd_25819","12398"
"14544","KR869820_0A_Fwd_15863","12399"
"14545","KR869820_0A_Fwd_20041","12400"
"14546","KR869820_0A_Rev_2170","12401"
"14547","KR869820_0A_Fwd_49800","12402"
"14548","LC768463_0A_Fwd_68702","12402"
"14549","MN038175_0A_Fwd_114635","12402"
"14550","KR869820_0A_Rev_50508","12403"
"14551","KR869820_0A_Rev_17443","12404"
"14552","KR869820_0A_Fwd_75493","12405"
"14553","KR869820_0A_Rev_61023","12406"
"14554","KR869820_0A_Fwd_19166","12407"
"14555","KR869820_0A_Fwd_133117","12408"
"14556","KR869820_0A_Rev_11862","12409"
"14557","KR869820_0A_Fwd_160694","12410"
"14558","KR869820_0A_Fwd_123081","12411"
"14559","KR869820_0A_Fwd_155666","12412"
"14560","MW021749_0A_Fwd_116176","12412"
"14561","KR869820_0A_Fwd_154437","12413"
"14562","MW767161_0A_Fwd_60656","12413"
"14563","KR869820_0A_Fwd_120106","12414"
"14564","KR869820_0A_Fwd_52469","12415"
"14565","KR869820_0A_Fwd_121072","12416"
"14566","KR902978_0A_Rev_23273","12417"
"14567","KR905066_0A_Rev_10043","12418"
"14568","KR905068_0A_Fwd_1418","12419"
"14569","KR905068_0A_Rev_28458","12420"
"14570","KR905068_0A_Fwd_2588","12421"
"14571","KR905068_0A_Fwd_6659","12422"
"14572","KR935213_0A_Rev_19345","12423"
"14573","KR935213_0A_Fwd_41022","12424"
"14574","KR935213_0A_Fwd_16425","12425"
"14575","KR935213_0A_Rev_12587","12426"
"14576","KR935213_0A_Fwd_31252","12427"
"14577","KR935213_0A_Fwd_35349","12428"
"14578","KR935213_0A_Rev_29137","12429"
"14579","KR935213_0A_Fwd_38428","12430"
"14580","KR935215_0A_Fwd_38109","12430"
"14581","KR935213_0A_Fwd_36106","12431"
"14582","KR935213_0A_Fwd_38229","12432"
"14583","KR935213_0A_Fwd_13961","12433"
"14584","KR935213_0A_Rev_21630","12434"
"14585","KR935213_0A_Fwd_42545","12435"
"14586","KR935213_0A_Fwd_43761","12436"
"14587","KR935213_0A_Fwd_35002","12437"
"14588","MW677514_0A_Fwd_34691","12437"
"14589","KR935213_0A_Fwd_34030","12438"
"14590","KR935215_0A_Fwd_33730","12438"
"14591","KR935213_0A_Rev_24958","12439"
"14592","KR935213_0A_Rev_4919","12440"
"14593","KR935213_0A_Fwd_4738","12441"
"14594","OP009282_0A_Fwd_4753","12441"
"14595","KR935213_0A_Fwd_39911","12442"
"14596","KR935213_0A_Fwd_30928","12443"
"14597","KR935213_0A_Rev_5212","12444"
"14598","KR935213_0A_Rev_30493","12445"
"14599","OP009282_0A_Rev_30512","12445"
"14600","KR935213_0A_Fwd_39178","12446"
"14601","KR935213_0A_Fwd_44196","12447"
"14602","KR935215_0A_Fwd_43903","12447"
"14603","KR935213_0A_Fwd_5297","12448"
"14604","KR935213_0A_Rev_11890","12449"
"14605","OP009282_0A_Rev_11889","12449"
"14606","KR935213_0A_Rev_13703","12450"
"14607","KR935213_0A_Fwd_9158","12451"
"14608","KR935213_0A_Fwd_538","12452"
"14609","KR935214_0A_Rev_37101","12453"
"14610","KR935215_0A_Rev_19329","12454"
"14611","KR935215_0A_Fwd_37910","12455"
"14612","MW677514_0A_Fwd_37608","12455"
