"","Sequence_ID","Cluster"
"5579","HE600015_0A_Fwd_81405","4592"
"5580","HE600015_0A_Fwd_93684","4593"
"5581","HE600015_0A_Fwd_74642","4594"
"5582","HE600015_0A_Rev_1840","4595"
"5583","MN445184_0A_Rev_1840","4595"
"5584","HE600015_0A_Fwd_143683","4596"
"5585","HE600015_0A_Rev_95658","4597"
"5586","HE600015_0A_Rev_22453","4598"
"5587","HE600015_0A_Rev_88427","4599"
"5588","HE600015_0A_Rev_145148","4600"
"5589","HE600015_0A_Fwd_111821","4601"
"5590","KJ716335_0A_Fwd_86949","4601"
"5591","HE600015_0A_Rev_55085","4602"
"5592","HE600015_0A_Fwd_52576","4603"
"5593","HE600015_0A_Fwd_143972","4604"
"5594","HE600015_0A_Rev_38021","4605"
"5595","HE600015_0A_Fwd_25206","4606"
"5596","OR228402_0A_Fwd_41745","4606"
"5597","HE600015_0A_Fwd_119912","4607"
"5598","HE600015_0A_Rev_6798","4608"
"5599","HE600015_0A_Rev_147039","4609"
"5600","HE600015_0A_Fwd_40399","4610"
"5601","HE608841_0A_Rev_4176","4611"
"5602","MK448730_0A_Rev_34817","4611"
"5603","HE608841_0A_Fwd_31112","4612"
"5604","HE608841_0A_Rev_7959","4613"
"5605","HE608841_0A_Rev_40386","4614"
"5606","HE608841_0A_Rev_32445","4615"
"5607","HE611333_0A_Fwd_10007","4616"
"5608","HE611333_0A_Rev_20700","4617"
"5609","HE611333_0A_Fwd_32093","4618"
"5610","HE611333_0A_Rev_5947","4619"
"5611","HE611333_0A_Rev_23337","4620"
"5612","HE611333_0A_Fwd_12955","4621"
"5613","HE614281_0A_Fwd_39747","4622"
"5614","HE614281_0A_Rev_19915","4623"
"5615","HE614281_0A_Fwd_36698","4624"
"5616","HE614281_0A_Fwd_26089","4625"
"5617","HE614281_0A_Rev_28944","4626"
"5618","HE664024_0A_Fwd_17194","4627"
"5619","HE664024_0A_Fwd_22377","4628"
"5620","HE664024_0A_Fwd_4188","4629"
"5621","HE775250_0A_Rev_1439","4630"
"5622","MK542015_0A_Rev_4380","4630"
"5623","MN988519_0A_Rev_131151","4630"
"5624","HE775250_0A_Fwd_12458","4631"
"5625","HE806280_0A_Fwd_3953","4632"
"5626","JX560521_0A_Fwd_10689","4632"
"5627","HE806280_0A_Rev_34687","4633"
"5628","HE806280_0A_Fwd_31366","4634"
"5629","MN166083_0A_Fwd_31834","4634"
"5630","HE815464_0A_Rev_46231","4635"
"5631","HE815464_0A_Fwd_89757","4636"
"5632","HE815464_0A_Fwd_48426","4637"
"5633","HE815464_0A_Fwd_16742","4638"
"5634","HE815464_0A_Rev_145165","4639"
"5635","HE815464_0A_Fwd_121939","4640"
"5636","HE815464_0A_Fwd_131607","4641"
"5637","HE815464_0A_Fwd_122730","4642"
"5638","HE815464_0A_Rev_49555","4643"
"5639","HE815464_0A_Fwd_124746","4644"
"5640","HE815464_0A_Fwd_22837","4645"
"5641","HE815464_0A_Rev_147366","4646"
"5642","HE861935_0A_Fwd_33645","4647"
"5643","HE861935_0A_Rev_26097","4648"
"5644","HE956704_0A_Fwd_36219","4649"
"5645","KT895374_0A_Rev_192105","4649"
"5646","HE956704_0A_Rev_26968","4650"
"5647","HE956707_0A_Rev_34071","4651"
"5648","HE956707_0A_Rev_31934","4652"
"5649","HE956707_0A_Rev_2305","4653"
"5650","HE956707_0A_Rev_8647","4654"
"5651","HE956707_0A_Rev_24367","4655"
"5652","MT682386_0A_Rev_4529","4655"
"5653","HE956708_0A_Rev_41735","4656"
"5654","KX845404_0A_Rev_40846","4656"
"5655","HE956708_0A_Fwd_19516","4657"
"5656","HE956708_0A_Rev_34801","4658"
"5657","HE956709_0A_Fwd_60358","4659"
"5658","HE956709_0A_Rev_113777","4660"
"5659","HE956709_0A_Fwd_29860","4661"
"5660","HE956709_0A_Rev_15148","4662"
"5661","HE956709_0A_Rev_62777","4663"
"5662","HE956709_0A_Fwd_125766","4664"
"5663","MT920315_0A_Fwd_20889","4664"
"5664","HE956709_0A_Rev_136332","4665"
"5665","HE956709_0A_Fwd_116835","4666"
"5666","HE956709_0A_Fwd_65827","4667"
"5667","HE956709_0A_Fwd_98629","4668"
"5668","HE956709_0A_Fwd_129943","4669"
"5669","HE956709_0A_Rev_127828","4670"
"5670","HE956709_0A_Fwd_77069","4671"
"5671","HE956709_0A_Fwd_148708","4672"
"5672","HE956709_0A_Rev_46555","4673"
"5673","KF301602_0A_Fwd_53143","4673"
"5674","HE956709_0A_Rev_121228","4674"
"5675","HE956709_0A_Fwd_106595","4675"
"5676","HE956709_0A_Rev_2870","4676"
"5677","HE956709_0A_Rev_161219","4677"
"5678","HE956709_0A_Fwd_142912","4678"
"5679","HE956710_0A_Rev_28404","4679"
"5680","HE956710_0A_Rev_13810","4680"
"5681","MN509793_0A_Rev_15893","4680"
"5682","HE956710_0A_Rev_29680","4681"
"5683","HE956711_0A_Fwd_82448","4682"
"5684","HE962497_0A_Fwd_19473","4683"
"5685","HE983844_0A_Fwd_22247","4684"
"5686","HE983845_0A_Rev_9665","4685"
"5687","HE983845_0A_Fwd_49903","4686"
"5688","HE983845_0A_Rev_50294","4687"
"5689","HE983845_0A_Rev_7799","4688"
"5690","HE983845_0A_Rev_51327","4689"
"5691","HE983845_0A_Rev_11479","4690"
"5692","HE983845_0A_Rev_60203","4691"
"5693","HF569088_0A_Rev_23973","4692"
"5694","HF569088_0A_Rev_25498","4693"
"5695","HF569088_0A_Fwd_26451","4694"
"5696","HF569088_0A_Rev_5649","4695"
"5697","HF569088_0A_Rev_1862","4696"
"5698","HF569088_0A_Fwd_32357","4697"
"5699","MN284904_0A_Fwd_50930","4697"
"5700","HF569088_0A_Rev_9248","4698"
"5701","HF569089_0A_Fwd_22891","4699"
"5702","HF937074_0A_Rev_10962","4700"
"5703","HG007973_0A_Fwd_4296","4701"
"5704","HG315669_0A_Fwd_843","4702"
"5705","HG315669_0A_Rev_4547","4703"
"5706","MF975721_0A_Fwd_23914","4703"
"5707","HG380752_0A_Rev_9456","4704"
"5708","MT662115_0A_Rev_21680","4704"
"5709","HG380752_0A_Fwd_40598","4705"
"5710","HG424323_0A_Fwd_7094","4706"
"5711","HG424323_0A_Fwd_34787","4707"
"5712","HG518155_0A_Rev_32058","4708"
"5713","HG518155_0A_Fwd_22241","4709"
"5714","MN562749_0A_Fwd_19794","4709"
"5715","HG518155_0A_Fwd_8859","4710"
"5716","HG518155_0A_Fwd_32821","4711"
"5717","HG518155_0A_Rev_16461","4712"
"5718","HG518155_0A_Fwd_26069","4713"
"5719","HG531805_0A_Fwd_52113","4714"
"5720","PP767789_0A_Fwd_18959","4714"
"5721","HG793132_0A_Rev_7855","4715"
"5722","HG793132_0A_Rev_24199","4716"
"5723","HG793132_0A_Rev_18659","4717"
"5724","OQ435241_0A_Rev_6362","4717"
"5725","HG793132_0A_Rev_39326","4718"
"5726","HG793132_0A_Rev_13855","4719"
"5727","KF626667_0A_Rev_8894","4719"
"5728","HG793132_0A_Rev_19558","4720"
"5729","HG793132_0A_Fwd_37374","4721"
"5730","HG793132_0A_Rev_20508","4722"
"5731","HG793132_0A_Rev_21027","4723"
"5732","HG793132_0A_Rev_35013","4724"
"5733","HG793132_0A_Fwd_41517","4725"
"5734","HG793132_0A_Fwd_31825","4726"
"5735","HG796221_0A_Fwd_16485","4727"
"5736","KU595433_0A_Fwd_27815","4727"
"5737","HG796221_0A_Fwd_10794","4728"
"5738","HG796221_0A_Fwd_9844","4729"
"5739","HG796225_0A_Fwd_5771","4730"
"5740","HG798806_0A_Rev_10731","4731"
"5741","MT161381_0A_Fwd_18226","4731"
"5742","HG798806_0A_Fwd_42962","4732"
"5743","HG798806_0A_Fwd_14802","4733"
"5744","OM223115_0A_Fwd_61130","4733"
"5745","HG798806_0A_Rev_17034","4734"
"5746","HG798806_0A_Fwd_41692","4735"
"5747","HG798806_0A_Fwd_7285","4736"
"5748","HG798806_0A_Rev_21721","4737"
"5749","HG798806_0A_Rev_9896","4738"
"5750","HG798806_0A_Fwd_26820","4739"
"5751","HG798806_0A_Fwd_29472","4740"
"5752","HG799496_0A_Fwd_29525","4741"
"5753","HG799497_0A_Rev_33658","4742"
"5754","HG799497_0A_Fwd_34086","4743"
"5755","HG803181_0A_Rev_8489","4744"
"5756","HG803181_0A_Rev_25228","4745"
"5757","HG803181_0A_Fwd_22146","4746"
"5758","HG803181_0A_Rev_5449","4747"
"5759","HG803181_0A_Rev_28970","4748"
"5760","HG803181_0A_Rev_6856","4749"
"5761","HG803181_0A_Fwd_4214","4750"
"5762","HG803181_0A_Fwd_28102","4751"
"5763","HG803181_0A_Fwd_21803","4752"
"5764","MG592573_0A_Fwd_20661","4752"
"5765","MN563793_0A_Fwd_22988","4752"
"5766","HG813241_0A_Rev_24415","4753"
"5767","MW258709_0A_Rev_26447","4753"
"5768","HG813241_0A_Rev_32991","4754"
"5769","KR063280_0A_Rev_21182","4754"
"5770","MW258709_0A_Rev_35380","4754"
"5771","HG813241_0A_Fwd_20217","4755"
"5772","HG813241_0A_Rev_27334","4756"
"5773","HG813241_0A_Fwd_25590","4757"
"5774","HG813241_0A_Rev_1685","4758"
"5775","MT350292_0A_Rev_2511","4758"
"5776","HG818823_0A_Rev_30755","4759"
"5777","HG818823_0A_Rev_28610","4760"
"5778","HG818823_0A_Rev_24132","4761"
"5779","HG818824_0A_Rev_21891","4762"
"5780","HG818824_0A_Rev_26221","4763"
"5781","HG934469_0A_Fwd_35652","4764"
"5782","HG962375_0A_Rev_4743","4765"
"5783","HG962375_0A_Fwd_56489","4766"
"5784","HG962375_0A_Rev_2125","4767"
"5785","HG962375_0A_Rev_24697","4768"
"5786","HG962376_0A_Fwd_4837","4769"
"5787","KR935213_0A_Fwd_4738","4769"
"5788","HG962376_0A_Fwd_25622","4770"
"5789","HG962376_0A_Rev_32856","4771"
"5790","HG962376_0A_Fwd_19546","4772"
"5791","HG962376_0A_Fwd_42467","4773"
"5792","JQ067092_0A_Fwd_42618","4773"
"5793","HG962376_0A_Fwd_37967","4774"
"5794","HG962376_0A_Fwd_13110","4775"
"5795","HG962376_0A_Rev_28892","4776"
"5796","HG962376_0A_Fwd_38163","4777"
"5797","HG992588_0A_Rev_39910","4778"
"5798","HG992588_0A_Rev_10156","4779"
"5799","MF754113_0A_Rev_64213","4779"
"5800","HG992588_0A_Fwd_45525","4780"
"5801","HG992588_0A_Fwd_23877","4781"
"5802","HG992588_0A_Rev_39133","4782"
"5803","HG992588_0A_Fwd_26105","4783"
"5804","HG992588_0A_Rev_54633","4784"
"5805","HG994092_0A_Rev_11114","4785"
"5806","HM004124_0A_Fwd_155643","4786"
"5807","HM004124_0A_Fwd_84832","4787"
"5808","HM004124_0A_Rev_23399","4788"
"5809","HM004124_0A_Fwd_50226","4789"
"5810","HM004124_0A_Rev_118837","4790"
"5811","HM004124_0A_Rev_81192","4791"
"5812","HM004124_0A_Rev_10513","4792"
"5813","HM004124_0A_Rev_37896","4793"
"5814","HM004124_0A_Fwd_63923","4794"
"5815","HM004124_0A_Rev_120325","4795"
"5816","HM004124_0A_Rev_81099","4796"
"5817","HM004124_0A_Rev_106146","4797"
"5818","HM004124_0A_Fwd_34395","4798"
"5819","HM004124_0A_Rev_149395","4799"
"5820","HM004124_0A_Fwd_141120","4800"
"5821","HM004124_0A_Fwd_98293","4801"
"5822","HM004124_0A_Rev_122816","4802"
"5823","HM004124_0A_Fwd_15367","4803"
"5824","HM004124_0A_Rev_65956","4804"
"5825","HM004124_0A_Rev_77270","4805"
"5826","HM004124_0A_Rev_140368","4806"
"5827","HM004124_0A_Rev_130672","4807"
"5828","JN627160_0A_Rev_104027","4807"
"5829","HM029250_0A_Rev_2502","4808"
"5830","HM029250_0A_Rev_102432","4809"
"5831","HM029250_0A_Rev_35527","4810"
"5832","HM029250_0A_Fwd_81677","4811"
"5833","HM029250_0A_Rev_51871","4812"
"5834","HM032710_0A_Rev_17558","4813"
"5835","MN850584_0A_Rev_60496","4813"
"5836","HM032710_0A_Fwd_75361","4814"
"5837","HM032710_0A_Fwd_35877","4815"
"5838","HM032710_0A_Fwd_40606","4816"
"5839","HM032710_0A_Fwd_123284","4817"
"5840","HM032710_0A_Fwd_79034","4818"
"5841","HM032710_0A_Fwd_63086","4819"
"5842","HQ630627_0A_Fwd_273809","4819"
"5843","HM032710_0A_Fwd_20375","4820"
"5844","HM032710_0A_Rev_12670","4821"
"5845","HM032710_0A_Fwd_82385","4822"
"5846","HM032710_0A_Rev_74413","4823"
"5847","HM032710_0A_Rev_96657","4824"
"5848","HM032710_0A_Fwd_13098","4825"
"5849","HM032710_0A_Fwd_98647","4826"
"5850","HM032710_0A_Fwd_98138","4827"
"5851","HM032710_0A_Fwd_144993","4828"
"5852","HM032710_0A_Fwd_70310","4829"
"5853","HM032710_0A_Fwd_164991","4830"
"5854","HM032710_0A_Fwd_75383","4831"
"5855","HM032710_0A_Rev_65353","4832"
"5856","HM032710_0A_Rev_67553","4833"
"5857","HM032710_0A_Rev_49438","4834"
"5858","HM032710_0A_Rev_156188","4835"
"5859","HM114315_0A_Rev_149418","4835"
"5860","HM032710_0A_Fwd_15715","4836"
"5861","HM032710_0A_Fwd_82470","4837"
"5862","HM032710_0A_Fwd_162963","4838"
"5863","HM032710_0A_Fwd_145539","4839"
"5864","HM032710_0A_Fwd_85769","4840"
"5865","HM032710_0A_Rev_16597","4841"
"5866","HM032710_0A_Rev_93987","4842"
"5867","HM032710_0A_Rev_115656","4843"
"5868","HM032710_0A_Rev_57168","4844"
"5869","HM032710_0A_Rev_60732","4845"
"5870","HM032710_0A_Rev_165771","4846"
"5871","HM032710_0A_Rev_51999","4847"
"5872","HM032710_0A_Rev_62965","4848"
"5873","HM032710_0A_Rev_56780","4849"
"5874","HQ634192_0A_Rev_45773","4849"
"5875","HM032710_0A_Rev_56537","4850"
"5876","HM032710_0A_Rev_51792","4851"
"5877","HM064452_0A_Rev_2476","4852"
"5878","HM064452_0A_Fwd_2731","4853"
"5879","HM066936_0A_Fwd_38","4854"
"5880","HM071924_0A_Rev_67920","4855"
"5881","HM071924_0A_Rev_136007","4856"
"5882","HM071924_0A_Rev_146530","4857"
"5883","HM071924_0A_Fwd_81264","4858"
"5884","HM071924_0A_Rev_32064","4859"
"5885","HM071924_0A_Rev_158286","4860"
"5886","HM114277_0A_Fwd_104275","4861"
"5887","HM114277_0A_Rev_127440","4862"
"5888","MW334946_0A_Rev_21257","4862"
"5889","HM114277_0A_Rev_32992","4863"
"5890","HM114277_0A_Fwd_106162","4864"
"5891","HM114277_0A_Rev_139614","4865"
"5892","MT708545_0A_Rev_39329","4865"
"5893","HM114277_0A_Rev_15424","4866"
"5894","HM114277_0A_Rev_28409","4867"
"5895","HM114277_0A_Rev_23438","4868"
"5896","HM114277_0A_Fwd_54221","4869"
"5897","HM114277_0A_Fwd_87798","4870"
"5898","HM114277_0A_Rev_69950","4871"
"5899","HM114277_0A_Fwd_1313","4872"
"5900","MT522006_0A_Fwd_14592","4872"
"5901","HM114277_0A_Fwd_104779","4873"
"5902","HM114277_0A_Rev_131368","4874"
"5903","HM114277_0A_Rev_77542","4875"
"5904","HM114277_0A_Fwd_65917","4876"
"5905","HM114277_0A_Fwd_60615","4877"
"5906","HM114277_0A_Rev_4280","4878"
"5907","HM114277_0A_Fwd_82245","4879"
"5908","MH001449_0A_Fwd_17580","4879"
"5909","HM114277_0A_Fwd_133384","4880"
"5910","HM114277_0A_Rev_25034","4881"
"5911","HM114277_0A_Rev_12792","4882"
"5912","MG711464_0A_Rev_7420","4882"
"5913","HM114277_0A_Rev_84304","4883"
"5914","HM114277_0A_Rev_75090","4884"
"5915","HM114277_0A_Rev_109713","4885"
"5916","HM114277_0A_Fwd_135448","4886"
"5917","HM114277_0A_Rev_123437","4887"
"5918","HM114277_0A_Rev_36204","4888"
"5919","HM114277_0A_Rev_52820","4889"
"5920","HM114277_0A_Fwd_2988","4890"
"5921","JX094499_0A_Fwd_42912","4890"
"5922","HM114315_0A_Fwd_70706","4891"
"5923","KP137433_0A_Fwd_13817","4891"
"5924","HM114315_0A_Fwd_73818","4892"
"5925","HM114315_0A_Fwd_38110","4893"
"5926","HM114315_0A_Fwd_154032","4894"
"5927","HM114315_0A_Fwd_73886","4895"
"5928","HM114315_0A_Rev_34467","4896"
"5929","HM114315_0A_Rev_14460","4897"
"5930","HM114315_0A_Rev_120166","4898"
"5931","HM114315_0A_Fwd_85629","4899"
"5932","HM114315_0A_Fwd_82317","4900"
"5933","HM114315_0A_Rev_117079","4901"
"5934","HM114315_0A_Rev_89427","4902"
"5935","HM134276_0A_Rev_43252","4903"
"5936","HM134276_0A_Fwd_158660","4904"
"5937","KT381880_0A_Fwd_160374","4904"
"5938","MN508621_0A_Fwd_36704","4904"
"5939","MN508623_0A_Fwd_36140","4904"
"5940","HM134276_0A_Rev_174884","4905"
"5941","JN641803_0A_Rev_666","4905"
"5942","HM134276_0A_Rev_167175","4906"
"5943","HM134276_0A_Rev_168381","4907"
"5944","HM134276_0A_Rev_9381","4908"
"5945","HM134276_0A_Fwd_48592","4909"
"5946","HM134276_0A_Rev_13725","4910"
"5947","MN508817_0A_Rev_156731","4910"
"5948","HM134276_0A_Rev_19259","4911"
"5949","HM134276_0A_Rev_84681","4912"
"5950","KT381880_0A_Rev_85189","4912"
"5951","HM134276_0A_Fwd_156947","4913"
"5952","HM134276_0A_Rev_101319","4914"
"5953","KM236237_0A_Rev_103496","4914"
"5954","HM134276_0A_Fwd_67612","4915"
"5955","KR869820_0A_Rev_50508","4915"
"5956","HM134276_0A_Fwd_75560","4916"
"5957","HM134276_0A_Rev_108967","4917"
"5958","HM134276_0A_Rev_142630","4918"
"5959","HM134276_0A_Fwd_84785","4919"
"5960","HM134276_0A_Rev_20701","4920"
"5961","HM134276_0A_Rev_130766","4921"
"5962","MG969411_0A_Fwd_38714","4921"
"5963","HM134276_0A_Fwd_172079","4922"
"5964","HM134276_0A_Rev_136229","4923"
"5965","HM134276_0A_Rev_141402","4924"
"5966","HM144385_0A_Fwd_17253","4925"
"5967","HM144385_0A_Rev_2033","4926"
"5968","HM144385_0A_Rev_8875","4927"
"5969","HM144385_0A_Rev_3966","4928"
"5970","HM144385_0A_Rev_3157","4929"
"5971","HM144385_0A_Fwd_10605","4930"
"5972","HM144385_0A_Rev_30244","4931"
"5973","HM144385_0A_Rev_7623","4932"
"5974","HM144386_0A_Fwd_25464","4933"
"5975","HM144386_0A_Rev_17090","4934"
"5976","HM144386_0A_Fwd_29522","4935"
"5977","HM144386_0A_Fwd_20232","4936"
"5978","HM144386_0A_Rev_19147","4937"
"5979","HM144386_0A_Fwd_7947","4938"
"5980","HM144387_0A_Fwd_15199","4939"
"5981","HM144387_0A_Fwd_23252","4940"
"5982","HM144387_0A_Fwd_66546","4941"
"5983","HM144387_0A_Rev_23545","4942"
"5984","KU847400_0A_Rev_27032","4942"
"5985","HM144387_0A_Fwd_72895","4943"
"5986","HM144387_0A_Rev_20849","4944"
"5987","HM144387_0A_Rev_63891","4945"
"5988","HM144387_0A_Fwd_14896","4946"
"5989","HM144387_0A_Fwd_70161","4947"
"5990","HM144387_0A_Fwd_82357","4948"
"5991","HM144387_0A_Rev_54506","4949"
"5992","OK500001_0A_Rev_52859","4949"
"5993","HM150760_0A_Rev_5191","4950"
"5994","PP395638_0A_Fwd_24231","4950"
"5995","HM150760_0A_Rev_595","4951"
"5996","MH218848_0A_Rev_568","4951"
"5997","HM151342_0A_Rev_56356","4952"
"5998","KT266805_0A_Rev_57192","4952"
"5999","HM151342_0A_Rev_49167","4953"
"6000","OK283306_0A_Rev_50518","4953"
"6001","HM151342_0A_Rev_36119","4954"
"6002","HM151342_0A_Rev_40447","4955"
"6003","HM151342_0A_Fwd_21367","4956"
"6004","HM151342_0A_Rev_30790","4957"
"6005","HM152763_0A_Fwd_33688","4958"
"6006","HM152763_0A_Fwd_65799","4959"
"6007","HM152763_0A_Rev_54494","4960"
"6008","KF024725_0A_Rev_56753","4960"
"6009","MH576973_0A_Rev_56850","4960"
"6010","ON970615_0A_Rev_58100","4960"
"6011","HM152763_0A_Fwd_29387","4961"
"6012","JF744988_0A_Fwd_30539","4961"
"6013","HM152763_0A_Fwd_18964","4962"
"6014","KF626668_0A_Rev_13462","4962"
"6015","HM152763_0A_Fwd_21421","4963"
"6016","HM152763_0A_Rev_65392","4964"
"6017","MK559459_0A_Rev_53885","4964"
"6018","HM152764_0A_Fwd_50637","4965"
"6019","JX006077_0A_Rev_82556","4965"
"6020","HM152764_0A_Rev_56870","4966"
"6021","HM152764_0A_Fwd_29495","4967"
"6022","KP027199_0A_Fwd_30319","4967"
"6023","HM152764_0A_Fwd_8207","4968"
"6024","HM152764_0A_Rev_28173","4969"
"6025","KY945355_0A_Rev_27537","4969"
"6026","HM152764_0A_Fwd_4189","4970"
"6027","HM152764_0A_Fwd_32551","4971"
"6028","HM152767_0A_Fwd_32566","4971"
"6029","HM152764_0A_Rev_43717","4972"
"6030","HM152766_0A_Fwd_47850","4973"
"6031","HM152767_0A_Fwd_36417","4974"
"6032","MN234226_0A_Fwd_35149","4974"
"6033","HM152767_0A_Rev_3136","4975"
"6034","HM152767_0A_Rev_44504","4976"
"6035","KJ510412_0A_Rev_45531","4976"
"6036","HM208537_0A_Fwd_40850","4977"
"6037","HM208537_0A_Fwd_11090","4978"
"6038","HM208537_0A_Rev_29053","4979"
"6039","HM208537_0A_Rev_875","4980"
"6040","HM208537_0A_Fwd_18307","4981"
"6041","HM368260_0A_Rev_24725","4982"
"6042","HM368260_0A_Rev_1145","4983"
"6043","HM452125_0A_Fwd_5992","4984"
"6044","HM452125_0A_Fwd_96763","4985"
"6045","MH729874_0A_Fwd_83120","4985"
"6046","MT129652_0A_Fwd_53119","4985"
"6047","MT446415_0A_Fwd_39993","4985"
"6048","MW393850_0A_Rev_37766","4985"
"6049","HM452125_0A_Fwd_125442","4986"
"6050","HM452125_0A_Rev_90368","4987"
"6051","HM452125_0A_Fwd_129603","4988"
"6052","OP172837_0A_Fwd_20102","4988"
"6053","HM452125_0A_Fwd_112745","4989"
"6054","HM452125_0A_Fwd_84923","4990"
"6055","HM452125_0A_Fwd_127988","4991"
"6056","HM452125_0A_Rev_74246","4992"
"6057","HM452125_0A_Fwd_47259","4993"
"6058","HM452125_0A_Rev_15831","4994"
"6059","HM452125_0A_Fwd_84719","4995"
"6060","OR637326_0A_Fwd_11985","4995"
"6061","HM452125_0A_Fwd_71011","4996"
"6062","HM452125_0A_Fwd_136344","4997"
"6063","OP380594_0A_Fwd_61429","4997"
"6064","HM452125_0A_Rev_9143","4998"
"6065","HM452125_0A_Rev_3305","4999"
"6066","HM452125_0A_Fwd_160956","5000"
"6067","HM452125_0A_Fwd_37915","5001"
"6068","HM452125_0A_Rev_84074","5002"
"6069","HM452125_0A_Rev_68904","5003"
"6070","HM452125_0A_Fwd_50558","5004"
"6071","MH179477_0A_Fwd_150476","5004"
"6072","HM452125_0A_Fwd_152051","5005"
"6073","HM452125_0A_Fwd_65278","5006"
"6074","HM452125_0A_Rev_150464","5007"
"6075","HM452125_0A_Rev_89859","5008"
"6076","HM452125_0A_Fwd_121467","5009"
"6077","HM452125_0A_Rev_34657","5010"
"6078","HM452125_0A_Fwd_99257","5011"
"6079","HM452125_0A_Fwd_132824","5012"
"6080","HM452125_0A_Rev_71856","5013"
"6081","HM452125_0A_Rev_36678","5014"
"6082","HM452125_0A_Fwd_139258","5015"
"6083","HM452125_0A_Fwd_81214","5016"
"6084","HM452125_0A_Rev_73676","5017"
"6085","HM452125_0A_Fwd_157478","5018"
"6086","HM452125_0A_Fwd_32292","5019"
"6087","HM452125_0A_Fwd_160384","5020"
"6088","HM452125_0A_Rev_148662","5021"
"6089","HM452125_0A_Fwd_137690","5022"
"6090","HM452125_0A_Rev_66201","5023"
"6091","HM452125_0A_Rev_62584","5024"
"6092","HM452125_0A_Fwd_12945","5025"
"6093","HM452125_0A_Fwd_2074","5026"
"6094","HM452125_0A_Rev_40569","5027"
"6095","HM452126_0A_Fwd_125560","5028"
"6096","HQ331142_0A_Rev_35277","5028"
"6097","HM452126_0A_Fwd_7278","5029"
"6098","HM452126_0A_Fwd_146994","5030"
"6099","HM452126_0A_Fwd_114328","5031"
"6100","HM452126_0A_Rev_156697","5032"
"6101","HM452126_0A_Fwd_85537","5033"
"6102","HM452126_0A_Rev_30478","5034"
"6103","HM452126_0A_Fwd_179880","5035"
"6104","HM452126_0A_Rev_178937","5036"
"6105","HM452126_0A_Fwd_7004","5037"
"6106","HM452126_0A_Rev_119858","5038"
"6107","HM452126_0A_Fwd_27109","5039"
"6108","HM452126_0A_Rev_48696","5040"
"6109","KF147891_0A_Fwd_38424","5040"
"6110","HM452126_0A_Fwd_151559","5041"
"6111","HM452126_0A_Fwd_42954","5042"
"6112","HM452126_0A_Rev_201232","5043"
"6113","HM452126_0A_Rev_163086","5044"
"6114","HM452126_0A_Fwd_1606","5045"
"6115","HM452126_0A_Rev_213514","5046"
"6116","MK448704_0A_Fwd_30358","5046"
"6117","HM452126_0A_Fwd_198249","5047"
"6118","MT080582_0A_Fwd_71075","5047"
"6119","HM452126_0A_Fwd_174891","5048"
"6120","HM452126_0A_Rev_162412","5049"
"6121","HM452126_0A_Fwd_205489","5050"
"6122","HM452126_0A_Fwd_33070","5051"
"6123","HM452126_0A_Rev_69013","5052"
"6124","HM452126_0A_Rev_141785","5053"
"6125","HM452126_0A_Fwd_114406","5054"
"6126","HM452126_0A_Rev_31383","5055"
"6127","HM452126_0A_Fwd_139452","5056"
"6128","HM461982_0A_Rev_6596","5057"
"6129","HM461982_0A_Rev_9528","5058"
"6130","HM461982_0A_Fwd_22645","5059"
"6131","HM461982_0A_Rev_26116","5060"
"6132","HM461982_0A_Rev_26807","5061"
"6133","HM461982_0A_Rev_6580","5062"
"6134","HM480106_0A_Rev_4165","5063"
"6135","HM480106_0A_Fwd_21107","5064"
"6136","HM480106_0A_Fwd_14084","5065"
"6137","HM480106_0A_Fwd_12449","5066"
"6138","HM480846_0A_Rev_26556","5067"
"6139","HM480846_0A_Fwd_15881","5068"
"6140","HM480846_0A_Rev_34163","5069"
"6141","HM486077_0A_Rev_26088","5070"
"6142","HM486077_0A_Fwd_33413","5071"
"6143","HM486077_0A_Fwd_43767","5072"
"6144","HM486077_0A_Fwd_50028","5073"
"6145","HM486077_0A_Fwd_5076","5073"
"6146","KJ746502_0A_Fwd_9866","5073"
"6147","HM486077_0A_Fwd_52274","5074"
"6148","ON108644_0A_Fwd_48371","5074"
"6149","HM486077_0A_Fwd_20750","5075"
"6150","HM486077_0A_Fwd_43397","5076"
"6151","HM486077_0A_Rev_35361","5077"
"6152","JN116824_0A_Rev_22111","5077"
"6153","MH155873_0A_Fwd_44375","5077"
"6154","HM486077_0A_Rev_59857","5078"
"6155","HM559717_0A_Rev_31671","5079"
"6156","HM559717_0A_Fwd_36307","5080"
"6157","HM559717_0A_Rev_39190","5081"
"6158","HM559717_0A_Fwd_947","5082"
"6159","HM563683_0A_Fwd_70465","5083"
"6160","HM563683_0A_Fwd_53033","5084"
"6161","KU878969_0A_Fwd_55255","5084"
"6162","HM563683_0A_Rev_122864","5085"
"6163","HM563683_0A_Rev_13687","5086"
"6164","HM563683_0A_Fwd_115993","5087"
"6165","HM563683_0A_Fwd_152062","5088"
"6166","KP007362_0A_Fwd_153678","5088"
"6167","HM563683_0A_Fwd_75687","5089"
"6168","HM568888_0A_Fwd_14747","5090"
"6169","HM568888_0A_Fwd_14879","5091"
"6170","HM568888_0A_Rev_11465","5092"
"6171","HM596271_0A_Fwd_20270","5093"
"6172","HM596271_0A_Fwd_23589","5094"
"6173","HM640230_0A_Rev_13083","5095"
